brand_name,account_name,platform_name,title,caption_text,hashtags,like_count,view_count,comment_count,upload_date,content_url
올리브영,lalajipbop,인스타그램,,"#협찬 #제품제공 위아바임 마그아연 킬 스트레스 / 피로개선 액상마그네슘 추천  위아바임(WIAVIM)은 경동제약에서 젊은 층을 타겟으로 새롭게 런칭한 고감도 헬스케어 브랜드예요. 배우 문가영이 브랜드 모델이며, 트렌디하고 힙한 느낌의 패키지 디자인이 특징이랍니다.  마그아연 & 킬 스트레스는 스트레스로 인한 피로개선까지 챙긴 액상 마그네슘이에요. 글루콘산 마그네슘을 사용하여 흡수가 빠른 액상 제형의 마그네슘이랍니다. 157.5mg 하루 한 병으로 활력을 챙길 수 있어요.  마그네슘은 에너지 이용 및 신경과 근육기능 유지에 필요한 영양소예요. 우리 몸에서 4번째로 많은 양을 차지하고 있답니다. (*원료적 특성)  마그아연 & 킬 스트레스에는 스트레스로 인한 피로 케어 기능성 원료, 홍경천추출물이 함유되어 있어요. 홍경천추출물은 고산지대에서 자라는 돌꽃 속 식물로, 식약처로부터 기능성을 인정받은 원료예요.  아연 200%, 활력 비타민 B군 3종 300% 고함량으로 배합했어요. 아연은 체내에서 생성되지 않아 외부로부터 꾸준한 섭취가 필요하답니다.  비타민 원료 100% 유럽산 프리미엄 DSM 원료를 사용했기에 믿고 섭취할 수 있어요. 비타민 B1, B2, B6 모두 독일산 DSM 원료를 사용했답니다.  샤인머스켓 농축액을 부원료로 함유하여 상큼한 맛을 냈어요. 남녀노소 누구나 맛있게 섭취할 수 있어요.  마그네슘 + 아연 + 홍경천추출물을 담은 마그아연 & 킬 스트레스 하루 한 병으로 활력을 되찾아 보세요! 스트레스로 인한 피로 개선에 도움을 줄 수 있답니다.  체질에 따라 비타민 섭취 시 속 불편함이 발생할 수 있으니 가급적 식후에 섭취하세요. 1일 1회, 1회 1병을 잘 흔들어 섭취하면 된답니다. 마그네슘 보충과 정상적인 면역기능이 필요하다면 마그아연 & 킬 스트레스를 추천드려요!  위아바임 브랜드 전 품목이 올리브영 온라인몰에 입점했어요! 올리브영 온라인몰에서 할인된 가격으로 구매 가능하답니다.  #라라의맛있는집밥 #올리브영마그네슘 #올리브영건강기능식품 #경동제약 #위아바임 #WIAVIM #문가영 #마그아연킬스트레스 #문가영마그네슘 #액상마그네슘추천 #문가영마그네슘 #액상마그네슘추천 #액상비타민추천 #스트레스 #피로개선"".","#협찬, #제품제공, #라라의맛있는집밥, #올리브영마그네슘, #올리브영건강기능식품, #경동제약, #위아바임, #WIAVIM, #문가영, #마그아연킬스트레스, #문가영마그네슘, #액상마그네슘추천, #문가영마그네슘, #액상마그네슘추천, #액상비타민추천, #스트레스, #피로개선",60.0,,0.0,2024-12-01 10:19:15,https://www.instagram.com/p/DDCDpcISHzi/
올리브영,mr_missjung,인스타그램,,"#광고 지만 쟁여두고 싶은 건강템 요즘 부쩍 바빠진 남편이 안쓰러워 간겅간과 활력을 찾는데 도움되길 바라며 준비한 세노비스 밀크씨슬+   믿고 섭취할 수 있는 세노비스로 골랐지 실리마린 130mg 함유한 밀크씨슬 추출물이 가득, 에너지 생성에 도움줄 수 있는 비타민B군 6종까지 하루 한정으로 간편하게 챙길 수 있는 것도 Good 👍   바쁜 업무 와중에 회식으로 아침에 일어나는 것을 힘들하던 남편에게 도움이 되는 것 같아 좋다😍   직장인은 물론 육아와 살림에 지친 주부들에게도 좋을 것 같아 추천!!   * 올리브영에서 3/1 – 3/7 단, 7일간 최대 48% 할인가로 만날수 있느니 이럴때 챙겨보는 것도 추천 😄    #세노비스 #CENOVIS #밀크씨슬+ #세노비스밀크씨슬+ #건강기능식품추천 #간건강 #올리브영핫템 #비타민B #에너지생성 #올리브영건강기능식품 #올리브영추천템 #건강템"".","#광고, #세노비스, #CENOVIS, #밀크씨슬, #세노비스밀크씨슬, #건강기능식품추천, #간건강, #올리브영핫템, #비타민B, #에너지생성, #올리브영건강기능식품, #올리브영추천템, #건강템",264.0,,16.0,2025-03-02 02:15:13,https://www.instagram.com/p/DGrgl3DS3tM/
올리브영,mitistory,인스타그램,,"#광고 지만 솔직후기  잦은 해외출장에 일상이 바쁜 짝꿍을 위해  올리브영 추천템을 초이스했어요  요즘 짝꿍이 해외업무가 많고 야근도 많다보니 일상이 늘 바쁜데요  그래서 바쁘게 달려온 짝꿍을 위해  간건강과 활력 있는 하루를 보낼 수 있도록 작은 선물을 준비했어요  바로 믿을 수 있는 브랜드 세노비스에 나온 밀크씨슬+에요!  세노비스 밀크씨슬+는  하루 한 캡슐로 간편하게 간 건강과 에너지 생성에 도움을 줄 수 있는데요  바쁘고 지친 짝꿍 선물로 딱이더라고요   5/9~5/15 단 7일 동안 오직 올리브영에서만  최대 54% 할인 소식이 있는데요  세노비스 네이버 브랜드 스토어에서도 다양한 제품 할인소식이 있으니  가족들은 물론 지인들에게 작은 선물을 준비해봐도 좋을 것 같아요 😊 . . .  #세노비스 #CENOVIS #밀크씨슬+ #세노비스밀크씨슬+ #건강기능식품추천 #간건강 #올리브영핫템 #비타민B #에너지생성 #올리브영건강기능식품 #올리브영추천템 #건강템  * 밀크씨슬+ - 제조 업소: ㈜서흥, 판매 업소: 오펠라헬스케어코리아㈜ | ⓘ건강기능식품광고ㅣ MAT-KR-2402660-v1.0-05/2025"".","#광고, #세노비스, #CENOVIS, #밀크씨슬, #세노비스밀크씨슬, #건강기능식품추천, #간건강, #올리브영핫템, #비타민B, #에너지생성, #올리브영건강기능식품, #올리브영추천템, #건강템",1591.0,,12.0,2025-05-10 14:02:18,https://www.instagram.com/p/DJecXFoTXpE/
올리브영,good.sh.c,인스타그램,,"#협찬 배우 문가영의 광고로 아주 힙해진 경동제약 고감도 헬스케어 브랜드 #위아바임 마그아연&킬스트레스는 흡수 빠른 액상 마그네슘인 글루콘산 마그네슘과 스트레스 피로 케어 기능성 원료, 홍경천 추출물 함유 요즘 내게 꼭 필요한 아이 스트레스로 급피곤한 사람들이여~ 올리브영 온라인몰 입점한 위아바임을 할인된 가격으로 만나보자꾸나~😜  #올리브영마그네슘 #올리브영건강기능식품 #경동제약 #WIAVIM #문가영 #마그아연킬스트레스 #문가영마그네슘 #액상마그네슘추천 #문가영마그네슘 #액상마그네슘추천 #액상비타민추천 #스트레스 #피로개선"".","#협찬, #위아바임, #올리브영마그네슘, #올리브영건강기능식품, #경동제약, #WIAVIM, #문가영, #마그아연킬스트레스, #문가영마그네슘, #액상마그네슘추천, #문가영마그네슘, #액상마그네슘추천, #액상비타민추천, #스트레스, #피로개선",698.0,,6.0,2024-11-26 12:14:12,https://www.instagram.com/p/DC1Y1AdyN9J/
올리브영,happy_bitna,인스타그램,,"#협찬  주말에도 제대로 쉬지 못하고 바쁘게 일하는 남편  부쩍 힘들어하는 모습을 보니 속상하더라고요ㅠ  마침 올리브영에 갔다가 #세노비스밀크씨슬+ 가 있더라고요? 간건강에 도움을 주는 것으로 잘 알려진 성분이라 안그래도 궁금했었는데  더 늦기 전에 챙겨주면 좋을 거 같더라고요!  밀크씨슬 추출물인 실리마린 130mg과 비타민B 군 6종이 함유되어  하루 한 캡슐만 챙기면 되니 좋더라고요.   간건강을 위해 챙기는 거지만 섭취 방법이 까다롭다면  안 그래도 바쁜 사람한테 신경 쓰이는 일 하나 넘기는 거 같아 걱정스러웠는데 1일 1회 1캡슐로 간편하니 꾸준히 챙기기에 딱이다 싶었어요.  캡슐 크기도 부담스럽지 않으면서 연질캡슐로 되어있어 목 넘김도 편안했어요. 섭취 시간도 특별히 정해진 게 아니기 때문에 편안할 때 섭취하면서 간건강을 챙길 수 있다니 뿌듯한 거 있죠!  주요성분인 밀크씨슬은 국화과의 식물로 간건강에 도움을 줄 수 있는 기능성 원료로  세노비스 밀크씨슬+에는 1캡슐에 밀크씨슬 추출물(실리마린) 130mg 함유되어 있어요.   또, 에너지를 생성하는데 필요한 영양소인 비타민B군 6종 (비타민B1, B2, 나이아신, 판토텐산, 비타민B6, 비타민B12) 1일 영양성분 기준치 대비 100% 이상 함유되어 있다고 하니 부족함 없지요!  간편하게 간건강과 활력에 도움을 줄 수 있는 세노비스 밀크씨슬은 올리브영에서 5월 9일부터  5월 15일까지 단 일주일간 최대 54% 할인받아 만나보실 수 있으니 관심있으신 분들은 가까운 올리브영 매장에서 확인해보시길 바랍니다.  * 밀크씨슬+ - 제조 업소: ㈜서흥, 판매 업소: 오펠라헬스케어코리아㈜ | ⓘ건강기능식품광고ㅣ MAT-KR-2402660-v1.0-05/2025  #세노비스 #CENOVIS #밀크씨슬+ #세노비스밀크씨슬+ #건강기능식품추천 #간건강 #올리브영핫템 #비타민B #에너지생성 #올리브영건강기능식품 #올리브영추천템 #건강템"".","#협찬, #세노비스밀크씨슬, #세노비스, #CENOVIS, #밀크씨슬, #세노비스밀크씨슬, #건강기능식품추천, #간건강, #올리브영핫템, #비타민B, #에너지생성, #올리브영건강기능식품, #올리브영추천템, #건강템",2212.0,,9.0,2025-05-09 08:59:13,https://www.instagram.com/p/DJbU4baxsYo/
올리브영,euphoria.no1,인스타그램,,"#협찬 위아바임 마그아연&킬 스트레스 오늘은 경동제약에서 새롭게 출시한 고감도 헬스케어 브랜드 위아바임에서 나온 마그아연&킬 스트레스를 소개해드려합니다 저와 같이 업무에 찌들고 육아에 찌들든 이들에게 활력보충과 쌓인 스트레스를 한 번에 날려버릴 그런 아이템이랍니다  젊은 층을 타켓으로 한 새로운 브랜드이기에 패키징부터 강렬하고 세련되어 눈길이가는데요 배우 문가영님이 모델로 나와 더욱 더 궁금해지는 제품이더라구요  정제형태의 제품은 목넘김이 불편해 주로 액상형 제품을 먹는데 마그아연&킬 스트레스는 물이 필요없는 액상형에 맛있는 새콤달콤한 샤인머스캣 맛이라 거부감 없이 언제어디서든 섭취할 수 있는 것이 좋더라구요  일상에 활력에 필요하신 분들은 물론 스트레스로 인한 관리와 피로개선이 필요한 분, 에너지 사용량이 많은 분들까지 생활 속  에너지와 활력을 찾으시는 분들이 드시면 너무 좋을 것 같아요  KEY P1. 흡수가 빠른 글루콘산 액상형 마그네슘 한 병 157.5mg 글루콘산 마그네슘   KEY P2. 홍경천추출물 함유 기능성 인정받은 스페인산 홍경천 추출물 264.5mg 함유로 스트레스로 인한 피로케어  KEY P3. 활력 비타민B군 3WHD 300% 고함량 배함  KEY P4. 아연 200% 고함량 배합  EVENT NOTICE. 위아바임 전 품목 올리브영에 입점과 할인이 진행되고 있으니 구매를 원하는 분은 올리브영으로 GOGO  @kdpharma #협찬 #올리브영마그네슘 #올리브영건강기능식품 #경동제약 #위아바임 #WIAVIM #문가영 #마그아연킬스트레스 #문가영마그네슘 #액상마그네슘추천 #문가영마그네슘 #액상마그네슘추천 #액상비타민추천 #스트레스 #피로개선"".","#협찬, #협찬, #올리브영마그네슘, #올리브영건강기능식품, #경동제약, #위아바임, #WIAVIM, #문가영, #마그아연킬스트레스, #문가영마그네슘, #액상마그네슘추천, #문가영마그네슘, #액상마그네슘추천, #액상비타민추천, #스트레스, #피로개선",1156.0,,44.0,2024-11-25 01:40:00,https://www.instagram.com/p/DCxrdG9T5_o/
올리브영,94.05h,인스타그램,,"#협찬 스트레스로 인한 피로개선까지 챙긴 액상형 마그네슘인 위아바임 마그아연&킬스트레스!!  경동제약에서 새롭게 젊은 층을 타겟으로 출시한 고감도 헬스케어 브랜드인 위아바임이에요 트랜디하고 힙한 패키지로 인해 남녀노소 모두 좋아요~!!  흡수 빠른 액상형 타입의 마그네슘인 글루콘산 마그네슘 함유! 스트레스 피로 케어 기능성 원료, 홍경천 추출물 함유되어 있어요!  위아바임 브랜드 전 품목이 올리브영 온라인몰 입점해서  할인된 가격으로 구매 가능하니!! 꼭 참고 ~~  직장인들 선물로 최고일 것 같다 >< @kdpharma . . . #올리브영마그네슘 #올리브영건강기능식품 #경동제약 #위아바임 #WIAVIM #문가영 #마그아연킬스트레스 #문가영마그네슘 #액상마그네슘추천 #문가영마그네슘 #액상마그네슘추천 #액상비타민추천 #스트레스 #피로개선"".","#협찬, #올리브영마그네슘, #올리브영건강기능식품, #경동제약, #위아바임, #WIAVIM, #문가영, #마그아연킬스트레스, #문가영마그네슘, #액상마그네슘추천, #문가영마그네슘, #액상마그네슘추천, #액상비타민추천, #스트레스, #피로개선",2.0,,0.0,2024-11-26 12:24:59,https://www.instagram.com/p/DC1aD4wyD2Y/
올리브영,gaayeoriii,인스타그램,,"#협찬 올리브영 마그네슘 '포 스트레스'  요즘 스트레스와 마그네슘 부족으로 에너지가 안생겨서 '포 스트레스'를 섭취하고 있어요〰️  - 마그네슘은 신체에서 4번째로 많은 양을  차지하는 물질로 건강한 신체를 유지하고,  신경을 안정시키고, 근육의 긴장을 이완시키며,  에너지 생성 과정에 중요한 역할을 하는데요😊  가공식품의 의존도가 높을 경우 체내의 마그네슘이 부족할 수 있어 반드시 추가 섭취가 필요해요❗️  - 그래서 섭취하고 있는 《마그랩 포 스트레스》는 'Essential Energy for Wellness'라는 슬로건 아래 건강한 신체를 유지하는데 넘 중요한 '마그네슘'을  연구하는 브랜드로 한국에서 가장 오래된 역사를 자랑하는 동화약품에서 만든 건강기능식품 브랜드예요😃  《마그랩 포 스트레스》는 흡수 빠른 글루콘산 마그네슘의 액상 앰플 타입으로 신체 흡수율을 높이고 스트레스로 인한 피로개선에 도움을 줄 수 있는 홍경천추출물이 함유됐어요👍  - 홍경천 추출물은 인체적용시험결과 야근으로 인한  피로도 감소 및 수험생의 정신적 피로도 감소,  스트레스 호르몬 코티솔 감소를 확인 할 수 있어요🫶  그만큼 스트레스 개선에 도움을 주며 활력비타민 B군 3종(비타민 B1, B2, B6)과 아연까지 1일 영양성분 기준치 대비 100% 충족 시키며 상큼한 허니자몽맛으로 부담없이 맛있게 섭취할 수 있어요😍  - 지금 올리브영 온/오프라인에서 기획세트 구매 시  '샤이니 키' 포토카드를 증정한다고 하니 참고하세요🩷 @mglab.official . . . . . . . . . . . #마그랩 #동화약품_건강기능식품 #마그네슘 #포스트레스 #액상마그네슘 #마그네슘추천 #마시는마그네슘 #올리브영건강기능식품 #마그네슘건강기능식품 #맛있는건강기능식품 #마시는마그네슘 #스트레스영양제 #마그네슘영양제 #건강기능식품선물추천 #수험생건강기능식품 #직장인건강기능식품 #동화약품 #마그랩포스트레스"".","#협찬, #마그랩, #동화약품_건강기능식품, #마그네슘, #포스트레스, #액상마그네슘, #마그네슘추천, #마시는마그네슘, #올리브영건강기능식품, #마그네슘건강기능식품, #맛있는건강기능식품, #마시는마그네슘, #스트레스영양제, #마그네슘영양제, #건강기능식품선물추천, #수험생건강기능식품, #직장인건강기능식품, #동화약품, #마그랩포스트레스",1051.0,,45.0,2023-11-10 13:01:11,https://www.instagram.com/p/Czd2i08PoyJ/
올리브영,youngjoo1225,인스타그램,,"#협찬  상큼한 허니자몽맛이라  맛있게 챙기는  #마시는마그네슘 #마그랩 포스트레스   마그네슘은 에너지 생산 과정에 중요한 역할을 하면서  신경을 안정시키고 근육의 긴장을 이완시켜 신체에서  4번째로 많은 양을 차지하는 물질로 건강한 신체를  유지하는데 중요한 요소라는 사실 다들 알고 계신가요!?   특히 요즘처럼 가공식품의 의존도가 높은 경우에는 체내의 마그네슘이 부족할 수 있어 반드시 추가 섭취가  필요한 영양 성분이라고 해요!   역사와 전통을 자랑하는 동화약품에서 만든 건강기능식품  브랜드 마그랩은 'Essential Energy for Wellness’ 라는  슬로건 아래 건강한 신체를 유지하는데 중요한 ‘마그네슘’을  연구하는 ‘마그네슘 연구소’ 브랜드에요!!  글루콘산 마그네슘의 액상 앰플 타입으로  신체 흡수율이 빠르며 스트레스로 인한 피로개선에  도움을 줄 수 있는 홍경천추출물이 함유되어 있어  잦은 야근과 스트레스로 인해 매일 쌓이는  피로도와 스트레스 감소에 도움을 주면서  에너지 충전에 필수 요소인 활력비타민 B군 3종  (비타민 B1,B2,B6)과 아연까지 1일 영양성분 기준치 대비  100% 충족시켜주는 #마그네슘영양제 로  휴대하기도 편해 회사에서나 외출할때 가방속에 챙기며  하루 한병씩 건강하게 챙기기 좋은거 있죠!    지금 올리브영 판매 *1위 마그네슘  마그랩 포 스트레스는 (*2023.11.01 올리브영 건강식품 판매 랭킹 기준*) 올리브영에서만 만날 수 있는 10+2 특별 기획 패키지로  올리브영 온/오프라인에서 구매 가능하세요🖐🏻  #마그랩 #동화약품마그랩 #마그네슘 #포스트레스 #액상마그네슘 #마그네슘추천  #올리브영건강기능식품 #맛있는건강기능식품 #마시는마그네슘 #스트레스영양제 #건강기능식품선물추천 #학생건강기능식품 #직장인건강기능식품 #동화약품 #마그랩포스트레스"".","#협찬, #마시는마그네슘, #마그랩, #마그네슘영양제, #마그랩, #동화약품마그랩, #마그네슘, #포스트레스, #액상마그네슘, #마그네슘추천, #올리브영건강기능식품, #맛있는건강기능식품, #마시는마그네슘, #스트레스영양제, #건강기능식품선물추천, #학생건강기능식품, #직장인건강기능식품, #동화약품, #마그랩포스트레스",1329.0,,42.0,2024-01-04 14:31:52,https://www.instagram.com/p/C1ropHfLdQ0/
올리브영,dkdud5070,인스타그램,,"#협찬 @mglab.official   피곤하면 가장 먼저 찾는 건 마그랩. 마그랩에 핵심 성분인 마그네슘은 신체에서 4번쨰로 많은 양을 차지하는 물질인만큼 건강한 신체를 유지하는데 중요한 요소라고 하더라구요!! 흡수 빠른 액상 앰플 타입이라 글루콘산 마그네슘의 신체 흡수율을 높여 에너지 생성 과정은 물론, 신경을 안정시키고 근육의 긴장을 이완시키는데 많은 도움이 되는 건강기능식품인데요~!   특히 저 같은 가공식품을 자주 먹는 사람은 체내의 마그네슘이 부족할 수 있어 반드시 추가 섭취가 필요한 영양 성분이고, 스트레스로 인한 피로개선에 도움을 줄 수 있는 홍경천추출물과 활력비타민 B군 3종(비타민 B1,B2,B6)에 아연이 1일 영양성분 기준치 대비 100% 충족한다는 거!!!!   상콤한 자몽맛이라 그냥 먹어도 넘 맛잇지만 얼음물이나 탄산에 타서 시원하게 마시면 마시는 건강식품으로 아주 찰떡 같은 제품으로 ‘Essential Energy for Wellness’ 라는 슬로건 아래 건강한 신체를 유지하는데 중요한 ‘마그네슘’을 연구한다는 ‘마그네슘 연구소’ 브랜드에 딱 맞는 제품이 아닌지,😊   인류의 건강과 행복을 이끌어 나가기 위해 한국에서 가장 오래된 역사를 자랑하는 동화약품에 만든 마그랩!! 올리브영 온/오프라인에서 모두 만나 보실 수 있으니 참고하세요♥️   https://www.oliveyoung.co.kr/store/G.do?goodsNo=A000000189370&utm_source=viral&utm_medium=influencer_ad&utm_campaign=mdh1_forstress_0907_0930&utm_content=revu_ig -   #마그랩 #동화약품_건강기능식품 #마그네슘 #포스트레스 #액상마그네슘 #마그네슘추천 #마시는마그네슘 #올리브영건강기능식품 #마그네슘건강기능식품 #맛있는건강기능식품 #마시는마그네슘 #건강기능식품선물추천 #수험생건강기능식품 #직장인건강기능식품"".","#협찬, #마그랩, #동화약품_건강기능식품, #마그네슘, #포스트레스, #액상마그네슘, #마그네슘추천, #마시는마그네슘, #올리브영건강기능식품, #마그네슘건강기능식품, #맛있는건강기능식품, #마시는마그네슘, #건강기능식품선물추천, #수험생건강기능식품, #직장인건강기능식품",1044.0,,2.0,2023-10-06 11:28:03,https://www.instagram.com/p/CyDkEE2LXR7/
