brand_name,account_name,platform_name,title,caption_text,hashtags,like_count,view_count,comment_count,upload_date,content_url
CU,belief_ad_,인스타그램,,"CU가 전국적으로 건강기능식품 특화점을 확대하며 편의점에서도 건강을 쉽게 챙길 수 있는 시대가 왔습니다.   비타민부터 단백질 보충제, 영양제까지 다양한 제품을 편리하게 만나보세요. 올해 상반기 내 5,000점까지 확대된다고 하니, 온라인으로만 유통을 하고있는 유통업체들은 바짝 긴장해야 될것 같네요 !  #CU#편의점#건강기능식품#영양제#단백질#비타민#건강정보#헬스 #건기식#쇼핑정보#온라인마케팅#온라인쇼핑#온라인광고"".","#CU, #편의점, #건강기능식품, #영양제, #단백질, #비타민, #건강정보, #헬스, #건기식, #쇼핑정보, #온라인마케팅, #온라인쇼핑, #온라인광고",0.0,,0.0,2025-03-12 01:03:22,https://www.instagram.com/p/DHFIUZZSfSd/
CU,js._ham,인스타그램,,"#cu편의점 #cu #건강기능식품 #할인 . . .  최대 90%할인!!! _ 1일, 5일, 8일, 15일  평소는 최대 80%할인!!!  통신사 할인, cu큐알, 토스 머니 또는 페이로 결제하기!!!  . . ."".","#cu편의점, #cu, #건강기능식품, #할인",20.0,,0.0,2026-05-05 12:38:34,https://www.instagram.com/p/DX9Qi9RTxMr/
CU,looookcalcoke,인스타그램,,"#협찬 #정관장 #에브리타임 #CU덕후 #CU #CU신상 #편의점신상  📍CU편의점 ❤️‍🔥 정관장 에브리타임 맥스/리프레시 ❤️‍🔥 각 3500원  요즘.날시가.참.유.나•ㄴ이다.🥵☀️ 요렇게 더운 날엔 무기력 증도 생기고 뭘 먹어도 기운 충전이 안 됨 ㅠ이런 날씨엔 더더욱 잘 챙긴 묵어야 하는데 기력 없을 때 딱 챙겨 먹기 좋은 정관장 신상이 씨유에 출시됨☀️✨  언제 어디서나 에너지 충전 가능한 신제품 2종이 출시됐는데 먼저 맥스는 액상형이라 쭉 짜먹으면 끝😝 간편하게 들고 다니면서 섭취 가능👍인삼 농축액&비타민 복합 설계로 시너지 Max! 정관장만의 특별한 공법으로 쓴맛이 덜 느껴지고 인삼 본연의 단맛 극대화했다고 함! 하지만 쓴맛은 좀 느껴지니 초딩 입맛들은 조심>< 시간 장소 구애 없이 빠르게 활력 충전하고 싶은 분께 추천👍 점심 식사 후에 먹으니 딱 좋음🫶  리프레시는 특이하게 환처럼 생겼음! 민트 사탕같아서 식사 후에 먹어도 좋을듯! 페퍼민트 맛으로 입 안을 깔끔하게🌬️🍃 인삼과 자일리톨 프로폴리스로 구강건강 특화 원료 설계를 했다고함! 일할때나 공부할 때 또는 운전하다가 잠올 때 졸음껌 대신 리프레시하게 한포씩 먹으면  좋을듯! 민트 향이 강해서 마치 양치한 것처럼 목을 탁 칠 정도로 시원함ㅋㅋㅋ👊🩵  생각보다 농축액도 많이 들어가있고 먹기 편해서 기력 보충이 필요할 때마다 사 먹을 것 같음! 더운 여름 에너지 충전하러 고고😝❤️‍🔥  #에브리타임리프레시 #에브리타임맥스 #건강기능식품 #건강 #정관장 #건강식품 #신상 #편의점신상 #신상추천 #편의점 #먹방 #맞팔 #좋반 #좋아요반사"".","#협찬, #정관장, #에브리타임, #CU덕후, #CU, #CU신상, #편의점신상, #에브리타임리프레시, #에브리타임맥스, #건강기능식품, #건강, #정관장, #건강식품, #신상, #편의점신상, #신상추천, #편의점, #먹방, #맞팔, #좋반, #좋아요반사",37.0,,15.0,2024-08-07 10:40:22,https://www.instagram.com/p/C-XZ2o0SJ9B/
CU,naheul3450,인스타그램,,"#협찬   🍴정관장 활기력샷 2종 -개당 3,500원   Change your energe! 부스트 업 활기력샷 출시! 정관장에서 활기력샷 2종인 에너지 활기력샷, 아미노 활기력샷을 출시했어요!   마시기 전에 잘 흔들어서 드시면 좋을 것 같아요  ❤️에너지 활기력샷 에너지 활기력샷은 기존 정관장 홍삼처럼 진한 홍삼맛이 났어요!   평소 홍삼팩의 경우 뜯어서 먹을 때 흘릴 위험도 있고 가지고 다니기엔 부피가 커 블편한 점이 있었잖아요.   해당 제품은 간편하게 들고 다니면서 마실 수 있도록 병에 들어가 있어 좋았던 것 같아요!   홍삼맛도 부드럽고 맛있었어요!  💙아미노 활기력샷 에너지 활기력샷이 기본의 홍삼맛이 진하게 나는 형태였다면 아미노 활기력샷의 경우, 포도처럼 새콤한 향이 났던 것 같아요 달콤하면서도 묘하게 짭짤한 느낌 탓에 독특했던 것 같아요   아미노산의 경우 장기능의 촉진으로 다이어트에도 좋고, 간 기능을 향상시킬 수 있다고 알려져 있는데요,   피로회복 효과 외에도 좋은 효능이 있으니 간편하게 건강을 챙기고 싶은 분들에게 추천드릴게요!!  ❗️불편한 점 의외로 고생했던 건 뚜껑을 따는 과정이었어요. 단순히 돌려서 여는 것도 아니고 바로 뽑는 것도 아니었어요... 병 옆에는 그림을 통해 개봉 방법을 안내하고 있지만, 이런 형식의 뚜껑을 처음 본 사람들은 헷갈릴 수 있겠더라구요.🤔   개봉 시엔 뚜껑을 약간 돌려서 뜯기는 소리가 나면 지렛대처럼 뚜껑 손잡이를 잡고 꺾어서 열어주시면 돼요!   그런 부분에 대해 글로 적혀 있었으면 좋았을 것 같은 아쉬움이 남는 것 같아요🥺   개봉 중 내용물이 튈 수 있으니 이 부분도 주의하셔야 할 것 같아요!  📍에너지가 필요할때 언제 어디서나간편하게활기충전 📍에너지 :6년근홍삼농축액 함유로빠른에너지 충전 📍아미노 :필수 아미노산 9종 1,000mg, 타우린 1,000mg함유   #정관장 #에너지활기력샷 #아미노활기력샷 #간강식품 #CU영양제 #영양제 #영양제추천 #CU #CU덕후 #홍삼 #선팔하면맞팔 #대외활동 #대외활동맞팔 #건강기능식품"".","#협찬, #정관장, #에너지활기력샷, #아미노활기력샷, #간강식품, #CU영양제, #영양제, #영양제추천, #CU, #CU덕후, #홍삼, #선팔하면맞팔, #대외활동, #대외활동맞팔, #건강기능식품",10.0,,0.0,2024-09-25 08:37:35,https://www.instagram.com/p/DAVWwLkSLaV/
CU,cu_official,인스타그램,,"ㅤ #EVENT  다가오는 설날 🌤 명절 선물 고민은 이제 끝!  설 명절맞이 건강관리 선물 ᕦ(๑•̀o•́๑)ᕤ CU와 함께 준비하세요!  마음을 전하는 파격 행사 🔥 건강기능식품 5개 구매 시 10,000원!!  💚 종근당 종합건강 10정 외 8종 각 5,000원 - 종근당 시리즈 9종 상품 간 교차구매 가능  🧡 동아 에너지 10정 외 7종 각 5,000원 - 동아 시리즈 8종 상품 간 교차구매 가능  ※ 판매원 : ㈜종근당 ※ 제조원 : 코스맥스엔비티, 네추럴웨이, 메디오젠  ※ 판매원 : ㈜동아제약 ※ 제조원 : 서흥, 코스맥스바이오  💬 댓글 EVENT 💬 이번 설에는 건강관리 선물로 마음을 전해보세요♡ 친구를 태그해 건강기능식품 행사 소식을 알려주세요! 추첨을 통해 선물을 드립니다 🎁  ✔️ @cu_official 인스타그램 계정 팔로우 ✔️ 이벤트 기간: 2/9(월) ~ 2/16(월) ✔️ 당첨자 발표: 2/23(월) *DM 개별 발표 ✔️ 경품: CU 모바일상품권 5천원권 (10명)  #건강기능식품 #건기식 #CU건기식 #CU할인 #CU행사 #할인행사 #CU프로모션 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #건강기능식품, #건기식, #CU건기식, #CU할인, #CU행사, #할인행사, #CU프로모션, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",697.0,,773.0,2026-02-09 07:10:58,https://www.instagram.com/p/DUhsyHvD5uD/
CU,taste_ox_,인스타그램,,"🧚‍♀️오늘의 맛도리🧚‍♀️ #협찬  다들 #CU #정관장 #에브리타임 먹어 봤어? 소장하기 편해 언제 어디서나 정관장 에브리데이로 활력충전과 리프레쉬! ❣️  ❤️정관장 에브리데이 맥스❤️ 일상생활에서 시간 장소 구애 없이 어디서나 빠르고 편하게 활력충전할 수 있는 맥스! 인삼 농축액 &비타민 복합 설계로 시너지 MAX!!  💚정관장 에브리데이 리프레쉬💚 양치한 것처럼 목을 탁 치는 시원함! 일상생활에서 나른해질 때 리프레시! 인삼과 자일리톨 프로폴리스로 구강건강 특화 원료 설계로 식사 후 페퍼민트 맛으로 입안을 깔끔하게!!  맥스는 먹기 좋은 액상으로! 리프레시는 물 없이 씹어 먹을 수 있는 크런치 제형으로! 한 포 씩 챙겨 다니면서 건강관리해보는건 어때?! 😎  🧚‍♀️맛있게 먹고 모두 행복해져라!💫  #씨유 #에브리타임맥스 #에브리타임리프레시 #건강기능식품 #건강식품 #인삼 #비타민 #부모님선물 #선물추천 #CU신상 #편의점신상 #맛집요정"".","#협찬, #CU, #정관장, #에브리타임, #씨유, #에브리타임맥스, #에브리타임리프레시, #건강기능식품, #건강식품, #인삼, #비타민, #부모님선물, #선물추천, #CU신상, #편의점신상, #맛집요정",86.0,,12.0,2024-08-07 12:52:43,https://www.instagram.com/p/C-Xo_60yrj3/
CU,cu_official,인스타그램,,"ㅤ #EVENT  지금 스트레스 만땅이신가요? 테아닌 한 정으로 스트레스로 인한 긴장감을 릴렉스~  📌 하루 한번, 한 번에 한 알로 가볍게!  📌 각종 환경에서 받는 스트레스로 인한 긴장감을 싹~ 다운!  지금 전국 약 6,000개 CU에서 동아제약 건강기능식품을 만나보세요! ※ 포켓CU APP에서 판매점포 확인 및 재고 조회 필수!  ♥️ 오직 CU에서만 ♥️ 동아제약)셀파렉스테아닌 10정 5,000원 ✔️ 상시 1+1 행사진행(개당 2,500원) ✔️ 동아제약 8종 상품 간 교차구매 가능  ⭐특별할인 행사⭐ ① 11/1(일)~16(토) 16일간! ② 6개 구매시 67% 할인→개당 825원  💬 댓글 EVENT 💬 스트레스에 갇힌 친구들 모여! 스트레스를 풀어주고 싶은 친구들에게 소문내주세요. 추첨을 통해 선물을 드립니다.  ✅ CU 공식 인스타그램 팔로우 필수! ✅ 이벤트 기간: 11/14(금)~11/21(금) ✅ 당첨자 발표: 11/28(금) *당첨자 개별 DM 발표 ✅ 경품: CU 모바일상품권 5천원권 (5명)  -판매원 : (주)동아제약 -제조원 : (주)서흥  #동아제약 #셀파렉스 #건강기능식품 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #동아제약, #셀파렉스, #건강기능식품, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",308.0,,272.0,2025-11-14 02:00:15,https://www.instagram.com/p/DRBPLFVDVXZ/
CU,nhcard.official,인스타그램,,". [zgm 농카 들고 편의점: 5월의 혜택] 농카 편의점으로 전하는 마음💐  가정의 달 5월, 마음 전할 준비 되셨나요?💐  고마운 마음을 담은 카네이션은 필수🌹 건강을 챙기는 선물도 다양하게 있어요! 든든한 도시락과 김밥, 통닭 한 마리로 한 끼 뚝딱🍗 배틀그라운드와 콜라보한 먹거리는 덤🎮  가정의 달, 편의점에서 센스 있게 준비해보세요💛  #NHCARD #NH농협카드 #농협카드 #농카 #5월 #편의점 #편의점혜택 #카네이션 #맛장우 #도시락 #건강기능식품 #주류 #배틀그라운드 #통닭 #오삼데이 #GS25 #세븐일레븐 #CU #이마트24  💳NH농협카드 5월 편의점 결제 혜택 - 대상카드: NH농협 개인카드 (BC, 선불, 기프트카드 제외)  🌹GS25 카네이션 6종 결제 시, 1+1 행사기간: 2025.05.01~2025.05.15 ※ 생화, 하이브리드  🍱세븐일레븐 맛장우 도시락 5종 30% 할인 행사기간: 2025.05.01~2025.05.31 ※ 할인한도: 1회 최대 5,000원  💪CU ① 건강기능식품 53종 20% 할인 행사기간: 2025.05.01~2025.05.31 ※ 할인한도: 1회 최대 6,000원 ※ 가정의 날 추가 30% QR할인, 1회 최대 할인 한도 9,000원  ② 인기주류 19종 20% 할인 행사기간: 2025.05.01~2025.05.31 ※ 할인한도: 1회 최대 15,000원  🍗이마트24 ① 배틀 그라운드 콜라보 상품 30% 할인 행사기간: 2025.05.01~2025.05.31 ※ 할인한도: 1회 최대 1,800원  ② 9900원 통닭 구매 시 콜라 500ml(제로, 일반) 증정 행사기간: 2025.05.01~2025.05.31  ③ 오삼데이 : 오삼불고기김밥+참깨라면 소컵 함께 구매 시 참깨라면 소컵 1백원 구매 행사기간: 2025.05.01~2025.05.15  <공통 유의사항> - 복합결제(모바일상품권, 편의점 포인트 사용 등) 및 간편결제(카카오페이, 페이코 등)는 혜택 제공이 불가합니다. - 입점 및 특별 점포 등 일부 점포는 행사에서 제외됩니다. - 당사 및 제휴사의 사정으로 예고 없이 내용이 변경되거나 조기종료될 수 있습니다. - 프로모션 관련 문의사항은 제휴사 고객센터로 연락바랍니다. - (주류 유의사항) 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.  ○ 이 광고는 2025.05.19.~2025.12.31까지 광고성으로 게시하며, 유효기간 이후에는 게시물 기록 관리 목적으로 유지됩니다. ○ 기타 자세한 내용은 카드고객상담센터(1644-4000)로 문의하시기 바랍니다. ○ 계약 체결 전 상품설명서와 약관을 확인하시기 바랍니다. ○ 신용카드 발급이 부적정한 경우(연체금 보유, 신용점수 낮음 등) 카드발급이 제한될 수 있습니다. ○ 카드이용대금과 이에 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다. ○ 금융소비자는 금소법 제19조제1항에 따라 해당상품 또는 서비스에 대하여 설명을 받을 권리가 있습니다. ※ 상환능력에 비해 신용카드사용액이 과도할 경우 개인신용평점이 하락할 수 있습니다. ※ 개인신용평점 하락 시 금융거래 관련 불이익 발생할 수 있습니다. ※ 일정기간 원리금 연체 시, 모든 원리금 변제할 의무 발생할 수 있습니다. ※ 연체이자율 : 회원별, 이용상품별 약정금리+최대 3%(p), 법정 최고금리(20%) 이내 단, 연체 발생 시점에 약정금리가 없는 경우는 아래와 같이 적용함 - 일시불 거래 연체 시, 「거래발생 시점의 최소기간(2개월)」, 무이자할부 거래 연체 시, 「거래발생 시점의 동일한 할부 계약기간」의 유이자 할부 금리 적용 - 그 외의 경우 약정금리는 상법상 상사법정이율과 상호금융 가계자금대출금리* 중 높은 금리적용 * 한국은행에서 매월 발표하는 가장 최근의 비은행 금융기관 가중평균대출금리(신규대출 기준) [준법감시인 심의필 2025-2967(2025.05.19.~2025.12.31)]"".","#NHCARD, #NH농협카드, #농협카드, #농카, #5월, #편의점, #편의점혜택, #카네이션, #맛장우, #도시락, #건강기능식품, #주류, #배틀그라운드, #통닭, #오삼데이, #GS25, #세븐일레븐, #CU, #이마트24",106.0,,1.0,2025-05-20 02:13:14,https://www.instagram.com/p/DJ27KfDT9XY/
CU,soso_min_mom,인스타그램,,"#협찬 #cu덕후46기 언제 어디서나 맥스와  함께 에너지충전 요즘 같은 덥한 날씨에  육아하고 일하고 기운없고, 축축쳐질때 시간과 장소에 구애없이 빠르게 활력충전 인삼 농축액과 비타민 복합 설계로 시너지 MAX 인산 본연의 단맛을 극대화시켰더라고요 빠르게 활력을 충전하고싶을때 정관장 에브리타임맥스 하세요👍  #장관장 #에브리타임 #cu #cu신상 #편의점신상  #에브리타임리프레시 #에브리타임맥스 #건강기능식품 #에너지충전 #피로회복 #에너지뿜뿜 #건기식 #일상 #영양충전"".","#협찬, #cu덕후46기, #장관장, #에브리타임, #cu, #cu신상, #편의점신상, #에브리타임리프레시, #에브리타임맥스, #건강기능식품, #에너지충전, #피로회복, #에너지뿜뿜, #건기식, #일상, #영양충전",77.0,,32.0,2024-08-06 14:14:59,https://www.instagram.com/p/C-VNnllypPD/
CU,qty_lab,인스타그램,,"구리는 화학 기호 Cu(라틴어: Cuprum)와 원자 번호 29를 가진 화학 원소입니다.   원래 많은 분들이 구리는 금속으로 알고 있죠. 전이 금속에 속하며, 특히 전기 전도성과 열 전도성이 매우 뛰어난 것으로 잘 알려져 있습니다.  ​그러나, 우리가 중요하게 다룰 것은 '영양소' 구리입니다. 영양소로서의 구리는 인체에 필수적인 미량 미네랄입니다.   인체 내에서 구리는 여러 중요한 생리적 과정에 관여하는데, 특히 효소의 활성화에 필수적인 역할을 합니다.   ​아래에서 그 역할을 자세히 다루겠지만, 잘 모르셨을 법한 점은 '콜라겐과 엘라스틴의 생산을 돕는 효소의 활성에 중요한 역할을 한다'라는 것입니다.  - 구리의 역할 (효능, 효과) (1) 효소의 활성화 (2) 에너지 생산 (3) 철분 대사 (4) 결합 조직 형성 및 유지 (5) 항산화 기능 (6) 신경계 건강 유지 (7) 면역 체계 강화  - 구리가 부족하면? (결핍) (1) 빈혈 (2) 뼈와 결합 조직의 문제 (3) 신경계 문제 (감각 이상, 운동 장애 등) (4) 면역 체계 약화 (5) 심혈관 건강 문제 (혈관 관련) (6) 콜레스테롤 수치 변화  - 구리가 넘치면? (과잉) (1) 위장 장애 (구역, 구토, 복통, 설사 등) (2) 간 손상, 간 기능 장애 (3) 두통, 현기증, 기억 상실, 우울증 등 (4) 피부 반점 (초록색 혹은 푸른색) (5) 신장 손상 (6) 적혈구 손상으로 용혈성 빈혈 (7) 심혈관 문제  - 윌슨병 (Wilson's disease) 체내에서 구리 대사가 제대로 이루어지지 않아 과도하게 축적되는 유전적 장애입니다.   주요 증상  (1) 간 질환 : 간염, 간경화, 간부전 등  (2) 신경계 증상 : 발음 장애, 손 떨림, 근육 경직, 이상한 움직임 등  (3) 정신적 변화 : 우울증, 변덕, 성격 변화 등  (4) 기타 증상 : 키저-플레이셔 고리(눈 주위에 나타나는 구리 침착으로 인한 갈색 또는 회색 고리), 신장 문제, 빈혈 등  - 구리 권장 섭취량은 하루 800㎍ 입니다.  - 구리가 많이 든 음식 (1) 해산물 : 굴, 랍스터, 새우, 연어, 게 등 (2) 견과류 : 캐슈넛, 호두, 아몬드 등 (3) 곡류 : 퀴노아, 통밀, 보리, 기장 등 (4) 채소 : 시금치, 칼레, 브로콜리, 감자 등 (5) 과일 : 아보카도, 망고, 바나나, 파인애플 (6) 육류 : 소간, 돼지 간, 양고기, 소고기 등  - 구리 섭취 주의사항 (1) 약물 상호작용 ex. 페니실라민, 티아민, 알로푸리놀 등 (2) 아연과의 상호작용 (적정량) 주의 (3) 특정 건강 문제, 유전적 조건 주의 . . . 본 포스팅에서는 축약하여 올린 것이고, 자세한 내용과 건강, 라이프스타일을 다루는 정보들은 블로그에 있습니다. . . . . . #구리 #무기질 #비타민 #미네랄 #빈혈 #윌슨병 #건강 #필수영양소 #건강정보 #건강스타그램 #건기식 #건강기능식품 #영양제 #큐티랩 #세이치"".","#구리, #무기질, #비타민, #미네랄, #빈혈, #윌슨병, #건강, #필수영양소, #건강정보, #건강스타그램, #건기식, #건강기능식품, #영양제, #큐티랩, #세이치",0.0,,0.0,2024-04-13 10:40:40,https://www.instagram.com/p/C5stsgKhnNU/
CU,very_good_tip,인스타그램,,"#광고 이제 건강도 CU에서 챙긴다!  💊종근당 건강기능식품 9종이 CU에서 1+1으로 등장🔥  눈 건강부터 장 건강, 뼈 건강까지, 내 컨디션에 맞춰 골라 담자!  게다가 오직 CU에서만 ☑ 개당 5,000원에 상시 1+1 → 개당 2,500원 ☑ 종근당 9종 상품 간, 교차 구매 가능  @@집 앞 CU에서 함께 건강 챙길 친구 태그 ㄱㄱ  #CU #씨유 #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #종근당  - 판매원 : ㈜종근당 - 제조원 : 코스맥스엔비티, 네추럴웨이, 메디오젠"".","#광고, #CU, #씨유, #헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #종근당",795.0,,1.0,2025-08-22 07:43:13,https://www.instagram.com/p/DNpjpjFR3tl/
CU,insight_platform,인스타그램,,"이번 주 F&B 트렌드, 한 눈에 정리했어요! 실무에 바로 쓰이는 뉴스만 담았습니다 👀✨  👇 지금 확인해보세요!  🚩점심값 가장 비싼 동네는 ‘분당’ 🚩CU, 건강기능식품 전국 유통 🚩배민이 꼽은 외식업 3대 키워드 🚩13조 소비쿠폰, 외식업에도 훈풍? 🚩외식업, 이제는 육각형 전략이 답!  📩 매주 금요일, 뉴스레터로 받아보고 싶다면? 👉 프로필 링크에서 구독 신청하세요! @insight_platform   #인사이트플랫폼 #외식업트렌드 #식자재이슈 #FNB업계 #배달앱이슈 #프랜차이즈뉴스 #소상공인지원 #브랜드전략 #실무인사이트 #외식업마케팅"".","#인사이트플랫폼, #외식업트렌드, #식자재이슈, #FNB업계, #배달앱이슈, #프랜차이즈뉴스, #소상공인지원, #브랜드전략, #실무인사이트, #외식업마케팅",70.0,,0.0,2025-07-04 01:12:02,https://www.instagram.com/p/DLqrfBxzMAQ/
CU,cu_official,인스타그램,,"ㅤ 칼슘·마그네슘, 비타민, 아연으로 튼튼하게! CU에서 시작하세요🦴  📌 종근당)뼈건강10정 / 5,000원 / 1+1 증정! 📌 칼슘, 마그네슘 2:1 배합 📌 11중 복합 기능성  지금 전국 약 6천개 CU에서 건강기능식품을 가장 가깝게 만나보세요!  오직 CU에서만! ☑ 개당 5,000원에 상시 1+1 👉 개당 2,500원 ☑ 6개 구매시 12,000원 👉 개당 2,000원  ☑ 종근당 9종 상품 간, 교차 구매 가능!  🔍 건강기능식품 판매 점포 및 재고 조회는 포켓CU APP에서 확인하세요⚡  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #뼈건강 #칼슘 #마그네슘 #CU #씨유 #당신의_좋은친구_CU  - 판매원 : ㈜종근당 - 제조원 : 네추럴웨이"".","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #뼈건강, #칼슘, #마그네슘, #CU, #씨유, #당신의_좋은친구_CU",101.0,,3.0,2025-08-11 09:30:12,https://www.instagram.com/p/DNNbJhWuXLL/
CU,cu_official,인스타그램,,"ㅤ #EVENT  유독 금방 지쳐버린 오늘. 밀크씨슬 한 정으로 지금이순'간' 케어 !  📌 하루 한번, 한 번에 한 알로 가볍게!  📌 간건강 대표성분 밀크씨슬로 간피로 집중 케어!  지금 전국 약 6,000개 CU에서 동아제약 건강기능식품을 만나보세요! ※ 포켓CU APP에서 판매점포 확인 및 재고 조회 필수!  ♥️ 오직 CU에서만 ♥️ 동아제약)셀파렉스밀크씨슬 10정 5,000원 ✔️ 상시 1+1 행사진행(개당 2,500원) ✔️ 동아제약 8종 상품 간 교차구매 가능  💬 댓글 EVENT 💬 스트레스에 갇힌 친구들 모여! 스트레스를 풀어주고 싶은 친구들에게 소문내주세요. 추첨을 통해 선물을 드립니다.  ✅ CU 공식 인스타그램 팔로우 필수! ✅ 이벤트 기간: 11/18(화)~11/25(화) ✅ 당첨자 발표: 12/2(화) *DM 개별 발표 ✅ 경품: CU 모바일상품권 5천원권 (5명)  -판매원 : (주)동아제약 -제조원 : (주)서흥  #동아제약 #셀파렉스 #건강기능식품 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #동아제약, #셀파렉스, #건강기능식품, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",299.0,,274.0,2025-11-18 02:00:21,https://www.instagram.com/p/DRLiXO0jRuL/
CU,cu_official,인스타그램,,"⠀ #EVENT  내가 돈이 없지, 사랑이 없나?! 5월 가정의 달, CU에서 알뜰하게 건강 선물하기 🎁  ① 건강기능식품 정제형 17종 5개 이상 구매 시 10,000원!  ✔ 5월 한 달간 토스페이 머니/계좌로 5개 이상 구매 시 👉 최대 80% 할인! ※ 5개 미만 결제 시 미적용 / 1회 최대 할인한도 20,000원  ✔ 5월 1일/5일/8일/15일 토스페이 머니/계좌로 5개 이상 구매 시 👉 최대 90% 멤버십QR 할인! ※ 5개 미만 결제 시 미적용 / 1회 최대 할인한도 20,000원 ※ 포켓CU 멤버십QR 스캔 필수 ※ 판매원(종근당/동아제약) 간 교차 불가  ② 건강기능식품 앰플, 이중제형 등 11종 1+1  증정 or 기본 할인!  ✔ 5월 한 달간 하나/농협/우리카드 결제 시 👉 20% 추가 할인! ※ 1개 당 적용 / 박스 단위 상품 미적용 / 1회 최대 할인한도 4,000원  ✔ 5월 1일/5일/8일/15일 하나/농협/우리카드 결제 시 👉 최대 50% 멤버십QR 추가 할인! ※ 1개 당 적용 / 박스 단위 상품 미적용 / 1일 1회, 1회 최대 할인한도 8,000원 ※ 포켓CU 멤버십QR 스캔 필수  더욱 자세한 행사 내용은 포켓CU APP에서 확인해주세요!  종근당 정제형 9종 ※ 판매원 : ㈜종근당 ※ 제조원 : 코스맥스엔비티, 네추럴웨이, 메디오젠  동아제약 정제형 8종 ※ 판매원 : ㈜동아제약 ※ 제조원 : 서흥, 코스맥스바이오  유한양행 3종  ※ 판매원 : ㈜유한양행 ※ 제조원 : 서흥, 서흥헬스케어  CJ제일제당 3종  ※ 판매원 : 씨제이웰케어㈜ ※ 제조원 : 코스맥스엔비타㈜  종근당건강 2종  ※ 판매원 : 종근당건강㈜ ※ 제조원 : 네추럴웨이, 종근당건강㈜  동화약품 2종 ※ 판매원 : 동화약품㈜ ※ 제조원 : 코스맥스바이오㈜  💬 댓글 EVENT 💬 @@아 CU에서 가정의 달 선물 미리 준비하자! 친구를 태그해 5월 건강기능식품 결제행사 소식을 알려주시면 추첨을 통해 선물을 드립니다 🎁 ⠀ ✅ CU 공식 인스타그램 팔로우 필수 ✅ 이벤트 기간: 5/1(금) ~ 5/8(금) ✅ 당첨자 발표: 5/15(금) *DM 개별 발표 ✅ 경품: CU 모바일 상품권 5천원권 (10명)  #5월할인 #결제할인 #할인행사 #건강기능식품 #가정의달 #CU할인 #CU결제행사 #CU할인혜택 #5월행사 #편의점할인 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #5월할인, #결제할인, #할인행사, #건강기능식품, #가정의달, #CU할인, #CU결제행사, #CU할인혜택, #5월행사, #편의점할인, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",564.0,,579.0,2026-05-01 04:01:58,https://www.instagram.com/p/DXyCitfCCuO/
CU,cu_official,인스타그램,,"⠀ #EVENT  어라.. 이거.. 난가..? 이제는 건강도 미리미리 챙겨야 할 때! ꒰ง'̀꒳'́꒱ง ✧  4월 나의 건강 루틴 CU와 함께 START!  🍀 건강기능식품 정제형 17종 ① 5개 이상 구매 시 10,000원 ② 토스페이 머니/계좌 결제 시 추가 50% 할인! ㄴ 5개 이상 결제할인 구매 시 개당 1,000원! ※ 교차할인 대상 : 종근당 9종 / 동아제약 8종  ※ 5개 미만 결제 시 미적용 ※ 1회 최대 할인한도  20,000원  🗓 행사기간 ① 5개 10,000원 행사 : 별도 안내시까지 ② 토스페이 결제 할인 행사 : 4/1(수) ~ 4/30(목)  ※ 판매원 : ㈜종근당 ※ 제조원 : 코스맥스엔비티, 네추럴웨이, 메디오젠  ※ 판매원 : ㈜동아제약 ※ 제조원 : 서흥, 코스맥스바이오  💬 댓글 EVENT 💬 건강 충전이 필요한 설늙은이 친구를 태그해 건강기능식품 할인 행사 소식을 알려주세요! 추첨을 통해 선물을 드립니다 🎁  ✅ CU 공식 인스타그램 팔로우 필수 ✅ 이벤트 기간: 4/3(금) ~ 4/10(금) ✅ 당첨자 발표: 4/17(금) *DM 개별 발표 ✅ 경품: CU 모바일 상품권 5천원권 (10명)  #건강기능식품 #건기식 #CU건기식 #CU할인 #CU행사 #할인행사 #CU프로모션 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #건강기능식품, #건기식, #CU건기식, #CU할인, #CU행사, #할인행사, #CU프로모션, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",579.0,,606.0,2026-04-03 03:31:42,https://www.instagram.com/p/DWp4wVDEcRO/
